id	genres	title
2953	Children's,Comedy	Home,Alone,2:,Lost,in,New,York,1992
2954	Drama	Penitentiary,1979
2955	Drama	Penitentiary,II,1982
2956	Action,Crime,Thriller	Someone,to,Watch,Over,Me,1987
2957	Drama	Sparrows,1926
2958	Drama	Naturally,Native,1998
2959	Drama	Fight,Club,1999
2960	Drama	Beefcake,1999
2961	Comedy,Drama	Story,of,Us,The,1999
2962	Comedy,Romance	Fever,Pitch,1997
2963	Crime,Drama	Joe,the,King,1999
2964	Drama	Julien,Donkey-Boy,1999
2965	Action	Omega,Code,The,1999
2966	Drama	Straight,Story,The,1999
2967	Drama,Thriller	Bad,Seed,The,1956
2968	Adventure,Fantasy,Sci-Fi	Time,Bandits,1981
2969	Drama,Romance	Man,and,a,Woman,A,Un,Homme,et,une,Femme,1966
2970	Adventure,Drama	Fitzcarraldo,1982
2971	Musical	All,That,Jazz,1979
2972	Drama,War	Red,Sorghum,Hong,Gao,Liang,1987
2973	Comedy	Crimes,and,Misdemeanors,1989
2974	Horror,Thriller	Bats,1999
2975	Drama	Best,Man,The,1999
2976	Drama,Horror	Bringing,Out,the,Dead,1999
2977	Comedy,Drama	Crazy,in,Alabama,1999
2978	Comedy,Romance	Three,to,Tango,1999
2979	Drama	Body,Shots,1999
2980	Drama	Men,Cry,Bullets,1997
2981	Documentary	Brother,Can,You,Spare,a,Dime?,1975
2982	Horror,Thriller	Guardian,The,1990
2983	Thriller	Ipcress,File,The,1965
2984	Documentary	On,Any,Sunday,1971
2985	Action,Crime,Sci-Fi	Robocop,1987
2986	Action,Crime,Sci-Fi	Robocop,2,1990
2987	Adventure,Animation,Film-Noir	Who,Framed,Roger,Rabbit?,1988
2988	Drama	Melvin,and,Howard,1980
2989	Action	For,Your,Eyes,Only,1981
2990	Action	Licence,to,Kill,1989
2991	Action	Live,and,Let,Die,1973
2992	Horror,Thriller	Rawhead,Rex,1986
2993	Action	Thunderball,1965
2994	Drama	City,The,1998
2995	Horror	House,on,Haunted,Hill,The,1999
2996	Drama	Music,of,the,Heart,1999
2997	Comedy	Being,John,Malkovich,1999
2998	Romance	Dreaming,of,Joseph,Lees,1998
2999	Comedy	Man,of,the,Century,1999
3000	Action,Adventure,Animation	Princess,Mononoke,The,Mononoke,Hime,1997
3001	Drama	Suburbans,The,1999
3002	Documentary	My,Best,Fiend,Mein,liebster,Feind,1999
3003	Comedy,Drama	Train,of,Life,Train,De,Vie,1998
3004	Comedy,Romance	Bachelor,The,1999
3005	Thriller	Bone,Collector,The,1999
3006	Drama	Insider,The,1999
3007	Documentary	American,Movie,1999
3008	Thriller	Last,Night,1998
3009	Drama	Portraits,Chinois,1996
3010	Drama	Rosetta,1999
3011	Drama	They,Shoot,Horses,Don't,They?,1969
3012	Comedy	Battling,Butler,1926
3013	Comedy,Horror	Bride,of,Re-Animator,1990
3014	Comedy	Bustin',Loose,1981
3015	Thriller	Coma,1978
3016	Horror	Creepshow,1982
3017	Horror	Creepshow,2,1987
3018	Horror	Re-Animator,1985
3019	Crime,Drama	Drugstore,Cowboy,1989
3020	Action,Drama	Falling,Down,1993
3021	Horror	Funhouse,The,1981
3022	Comedy	General,The,1927
3023	Comedy,Romance	My,Best,Girl,1927
3024	Horror,Sci-Fi	Piranha,1978
3025	Western	Rough,Night,in,Jericho,1967
3026	Horror	Slaughterhouse,1987
3027	Horror	Slaughterhouse,2,1988
3028	Comedy	Taming,of,the,Shrew,The,1967
3029	Action,Drama	Nighthawks,1981
3030	Comedy,Drama,Western	Yojimbo,1961
3031	Comedy	Repossessed,1990
3032	Sci-Fi	Omega,Man,The,1971
3033	Comedy,Sci-Fi	Spaceballs,1987
3034	Animation,Children's	Robin,Hood,1973
3035	Comedy,Drama,War	Mister,Roberts,1955
3036	Adventure	Quest,for,Fire,1981
3037	Comedy,Drama,Western	Little,Big,Man,1970
3038	Drama	Face,in,the,Crowd,A,1957
3039	Comedy	Trading,Places,1983
3040	Comedy	Meatballs,1979
3041	Comedy	Meatballs,Part,II,1984
3042	Comedy	Meatballs,III,1987
3043	Comedy	Meatballs,4,1992
3044	Mystery,Romance,Thriller	Dead,Again,1991
3045	Comedy,Drama	Peter's,Friends,1992
3046	Comedy,Romance	Incredibly,True,Adventure,of,Two,Girls,in,Love,The,1995
3047	Drama	Experience,Preferred...,But,Not,Essential,1982
3048	Comedy	Under,the,Rainbow,1981
3049	Comedy,War	How,I,Won,the,War,1967
3050	Drama	Light,It,Up,1999
3051	Drama	Anywhere,But,Here,1999
3052	Comedy	Dogma,1999
3053	Drama,War	Messenger:,The,Story,of,Joan,of,Arc,The,1999
3054	Animation,Children's	Pokémon:,The,First,Movie,1998
3055	Thriller	Felicia's,Journey,1999
3056	Thriller	Oxygen,1999
3057	Comedy	Where's,Marlowe?,1999
3058	Horror,Sci-Fi	Ape,The,1940
3059	Drama	British,Intelligence,1940
3060	Comedy,Drama	Commitments,The,1991
3061	Comedy,Musical	Holiday,Inn,1942
3062	Action,Drama,War	Longest,Day,The,1962
3063	Thriller	Poison,Ivy,1992
3064	Thriller	Poison,Ivy:,New,Seduction,1997
3065	Drama	Ten,Benny,1997
3066	War	Tora!,Tora!,Tora!,1970
3067	Comedy,Drama	Women,on,the,Verge,of,a,Nervous,Breakdown,1988
3068	Drama	Verdict,The,1982
3069	Drama	Effect,of,Gamma,Rays,on,Man-in-the-Moon,Marigolds,The,1972
3070	Adventure,Comedy,Sci-Fi	Adventures,of,Buckaroo,Bonzai,Across,the,8th,Dimension,The,1984
3071	Drama	Stand,and,Deliver,1987
3072	Comedy	Moonstruck,1987
3073	Drama,Romance	Sandpiper,The,1965
3074	Western	Jeremiah,Johnson,1972
3075	Thriller	Repulsion,1965
3076	Comedy	Irma,la,Douce,1963
3077	Documentary	42,Up,1998
3078	Drama	Liberty,Heights,1999
3079	Drama	Mansfield,Park,1999
3080	Drama,Sci-Fi	Goodbye,20th,Century,Zbogum,na,dvadesetiot,vek,1998
3081	Horror,Romance	Sleepy,Hollow,1999
3082	Action,Thriller	World,Is,Not,Enough,The,1999
3083	Comedy,Drama	All,About,My,Mother,Todo,Sobre,Mi,Madre,1999
3084	Documentary	Home,Page,1999
3085	Horror	Living,Dead,Girl,The,La,Morte,Vivante,1982
3086	Comedy	March,of,the,Wooden,Soldiers,a.k.a.,Laurel,&,Hardy,in,Toyland,1934
3087	Comedy	Scrooged,1988
3088	Comedy	Harvey,1950
3089	Drama	Bicycle,Thief,The,Ladri,di,biciclette,1948
3090	Drama	Matewan,1987
3091	Drama,War	Kagemusha,1980
3092	Drama	Chushingura,1962
3093	Drama,Western	McCabe,&,Mrs.,Miller,1971
3094	Drama,Romance	Maurice,1987
3095	Drama	Grapes,of,Wrath,The,1940
3096	Comedy	My,Man,Godfrey,1957
3097	Comedy,Romance	Shop,Around,the,Corner,The,1940
3098	Drama	Natural,The,1984
3099	Comedy,Romance	Shampoo,1975
3100	Drama	River,Runs,Through,It,A,1992
3101	Thriller	Fatal,Attraction,1987
3102	Thriller	Jagged,Edge,1985
3103	Drama,Romance	Stanley,&,Iris,1990
3104	Action,Adventure,Comedy,Crime	Midnight,Run,1988
3105	Drama	Awakenings,1990
3106	Drama,Romance	Come,See,the,Paradise,1990
3107	Action,Drama	Backdraft,1991
3108	Comedy,Drama,Romance	Fisher,King,The,1991
3109	Drama	River,The,1984
3110	Drama	Country,1984
3111	Drama	Places,in,the,Heart,1984
3112	Drama	'Night,Mother,1986
3113	Action,Thriller	End,of,Days,1999
3114	Animation,Children's,Comedy	Toy,Story,2,1999
3115	Drama	Flawless,1999
3116	Drama	Miss,Julie,1999
3117	Drama,Romance,War	Ride,with,the,Devil,1999
3118	Drama	Tumbleweeds,1999
3119	Horror	Bay,of,Blood,Reazione,a,catena,1971
3120	Comedy	Distinguished,Gentleman,The,1992
3121	Film-Noir	Hitch-Hiker,The,1953
3122	Drama,Romance,Western	Santa,Fe,Trail,1940
3123	Comedy	Spring,Fever,USA,a.k.a.,Lauderdale,1989
3124	Comedy,Drama	Agnes,Browne,1999
3125	Drama	End,of,the,Affair,The,1999
3126	Drama	End,of,the,Affair,The,1955
3127	Drama	Holy,Smoke,1999
3128	Drama	Map,of,the,World,A,1999
3129	Comedy,Drama	Sweet,and,Lowdown,1999
3130	Comedy	Bonfire,of,the,Vanities,1990
3131	Comedy	Broadway,Damage,1997
3132	Comedy	Daddy,Long,Legs,1919
3133	Comedy	Go,West,1925
3134	Drama,War	Grand,Illusion,Grande,illusion,La,1937
3135	Drama	Great,Santini,The,1979
3136	Documentary	James,Dean,Story,The,1957
3137	Action,War	Sea,Wolves,The,1980
3138	Drama	Stealing,Home,1988
3139	Action,Adventure	Tarzan,the,Fearless,1933
3140	Comedy	Three,Ages,The,1923
3141	Drama	Two,Jakes,The,1990
3142	Documentary,Musical	U2:,Rattle,and,Hum,1988
3143	Drama,War	Hell,in,the,Pacific,1968
3144	Comedy,Romance	Glass,Bottom,Boat,The,1966
3145	Drama	Cradle,Will,Rock,The,1999
3146	Comedy	Deuce,Bigalow:,Male,Gigolo,1999
3147	Drama,Thriller	Green,Mile,The,1999
3148	Drama	Cider,House,Rules,The,1999
3149	Mystery	Diamonds,1999
3150	Drama	War,Zone,The,1999
3151	Crime,Drama,Mystery	Bat,Whispers,The,1930
3152	Drama	Last,Picture,Show,The,1971
3153	Action,Adventure,Fantasy	7th,Voyage,of,Sinbad,The,1958
3154	Drama,War	Blood,on,the,Sun,1945
3155	Drama,Romance	Anna,and,the,King,1999
3156	Comedy,Drama,Sci-Fi	Bicentennial,Man,1999
3157	Children's,Comedy	Stuart,Little,1999
3158	Drama	Emperor,and,the,Assassin,The,Jing,ke,ci,qin,wang,1999
3159	Animation,Children's,Musical	Fantasia,2000,1999
3160	Drama	Magnolia,1999
3161	Drama	Onegin,1999
3162	Comedy,Drama	Simpatico,1999
3163	Drama	Topsy-Turvy,1999
3164	Drama	Alley,Cats,The,1968
3165	Action,Drama	Boiling,Point,1993
3166	Adventure	Brenda,Starr,1989
3167	Drama	Carnal,Knowledge,1971
3168	Adventure,Drama	Easy,Rider,1969
3169	Drama	Falcon,and,the,Snowman,The,1984
3170	Western	Hi-Yo,Silver,1940
3171	Drama	Room,at,the,Top,1959
3172	Adventure	Ulysses,Ulisse,1954
3173	Drama	Any,Given,Sunday,1999
3174	Comedy,Drama	Man,on,the,Moon,1999
3175	Adventure,Comedy,Sci-Fi	Galaxy,Quest,1999
3176	Drama,Mystery,Thriller	Talented,Mr.,Ripley,The,1999
3177	Comedy	Next,Friday,1999
3178	Drama	Hurricane,The,1999
3179	Drama	Angela's,Ashes,1999
3180	Comedy,Drama	Play,it,to,the,Bone,1999
3181	Drama	Titus,1999
3182	Documentary	Mr.,Death:,The,Rise,and,Fall,of,Fred,A.,Leuchter,Jr.,1999
3183	Drama	Third,Miracle,The,1999
3184	Action,Comedy,Crime,Drama	Montana,1998
3185	Drama	Snow,Falling,on,Cedars,1999
3186	Drama	Girl,Interrupted,1999
3187	Drama	Trans,1998
3188	Documentary	Life,and,Times,of,Hank,Greenberg,The,1998
3189	Comedy	My,Dog,Skip,1999
3190	Adventure,Sci-Fi	Supernova,2000
3191	Drama	Quarry,The,1998
3192	Drama	Terrorist,The,Malli,1998
3193	Documentary	Creature,1999
3194	Drama	Way,We,Were,The,1973
3195	Drama	Tess,of,the,Storm,Country,1922
3196	Drama,War	Stalag,17,1953
3197	Action	Presidio,The,1988
3198	Drama	Papillon,1973
3199	Comedy,Musical,Romance	Pal,Joey,1957
3200	Comedy,Drama	Last,Detail,The,1973
3201	Drama	Five,Easy,Pieces,1970
3202	Drama	Even,Dwarfs,Started,Small,Auch,Zwerge,haben,klein,angefangen,1971
3203	Thriller	Dead,Calm,1989
3204	Thriller	Boys,from,Brazil,The,1978
3205	Horror	Black,Sunday,La,Maschera,Del,Demonio,1960
3206	Romance	Against,All,Odds,1984
3207	Adventure	Snows,of,Kilimanjaro,The,1952
3208	Action,Comedy	Loaded,Weapon,1,1993
3209	Drama	Loves,of,Carmen,The,1948
3210	Comedy	Fast,Times,at,Ridgemont,High,1982
3211	Drama	Cry,in,the,Dark,A,1988
3212	Drama	Born,to,Win,1971
3213	Animation,Children's	Batman:,Mask,of,the,Phantasm,1993
3214	Drama	American,Flyers,1985
3215	Drama	Voyage,of,the,Damned,1976
3216	Horror	Vampyros,Lesbos,Las,Vampiras,1970
3217	Drama	Star,Is,Born,A,1937
3218	Drama	Poison,1991
3219	Thriller	Pacific,Heights,1990
3220	Drama	Night,Tide,1961
3221	Drama	Draughtsman's,Contract,The,1982
3222	Drama	Carmen,1984
3223	Drama	Zed,&,Two,Noughts,A,1985
3224	Drama	Woman,in,the,Dunes,Suna,no,onna,1964
3225	Comedy,Romance	Down,to,You,2000
3226	Documentary	Hellhounds,on,My,Trail,1999
3227	Comedy,Drama,Thriller	Not,Love,Just,Frenzy,Más,que,amor,frenesí,1996
3228	Comedy	Wirey,Spindell,1999
3229	Crime,Drama	Another,Man's,Poison,1952
3230	Thriller	Odessa,File,The,1974
3231	Comedy	Saphead,The,1920
3232	Comedy	Seven,Chances,1925
3233	Comedy	Smashing,Time,1967
3234	Comedy	Train,Ride,to,Hollywood,1978
3235	Comedy	Where,the,Buffalo,Roam,1980
3236	Western	Zachariah,1971
3237	Documentary	Kestrel's,Eye,Falkens,öga,1998
3238	Thriller	Eye,of,the,Beholder,1999
3239	Comedy	Isn't,She,Great?,2000
3240	Comedy	Big,Tease,The,1999
3241	Comedy	Cup,The,Phörpa,1999
3242	Comedy	Santitos,1997
3243	Comedy	Encino,Man,1992
3244	Comedy,Romance	Goodbye,Girl,The,1977
3245	Drama	I,Am,Cuba,Soy,Cuba/Ya,Kuba,1964
3246	Drama	Malcolm,X,1992
3247	Comedy,Crime	Sister,Act,1992
3248	Comedy	Sister,Act,2:,Back,in,the,Habit,1993
3249	Thriller	Hand,That,Rocks,the,Cradle,The,1992
3250	Drama	Alive,1993
3251	Drama,Mystery	Agnes,of,God,1985
3252	Drama	Scent,of,a,Woman,1992
3253	Comedy	Wayne's,World,1992
3254	Comedy	Wayne's,World,2,1993
3255	Comedy,Drama	League,of,Their,Own,A,1992
3256	Action,Thriller	Patriot,Games,1992
3257	Action,Drama,Romance,Thriller	Bodyguard,The,1992
3258	Comedy	Death,Becomes,Her,1992
3259	Drama,Romance	Far,and,Away,1992
3260	Drama	Howards,End,1992
3261	Comedy,Drama,Romance	Singles,1992
3262	Drama,Mystery	Twin,Peaks:,Fire,Walk,with,Me,1992
3263	Comedy	White,Men,Can't,Jump,1992
3264	Comedy,Horror	Buffy,the,Vampire,Slayer,1992
3265	Action,Crime	Hard-Boiled,Lashou,shentan,1992
3266	Action,Comedy,Crime,Drama	Man,Bites,Dog,C'est,arrivé,près,de,chez,vous,1992
3267	Action,Thriller	Mariachi,El,1992
3268	Action,Comedy	Stop!,Or,My,Mom,Will,Shoot,1992
3269	Adventure,Romance,Sci-Fi	Forever,Young,1992
3270	Drama	Cutting,Edge,The,1992
3271	Drama	Of,Mice,and,Men,1992
3272	Crime,Drama	Bad,Lieutenant,1992
3273	Horror,Mystery,Thriller	Scream,3,2000
3274	Action	Single,White,Female,1992
3275	Action,Comedy	Boondock,Saints,The,1999
3276	Comedy	Gun,Shy,2000
3277	Drama	Beloved/Friend,Amigo/Amado,1999
3278	Documentary	Gendernauts,1999
3279	Action,Adventure	Knockout,1999
3280	Horror	Baby,The,1973
3281	Documentary	Brandon,Teena,Story,The,1998
3282	Comedy	Different,for,Girls,1996
3283	Action	Minnie,and,Moskowitz,1971
3284	Comedy,Romance	They,Might,Be,Giants,1971
3285	Adventure,Drama	Beach,The,2000
3286	Comedy	Snow,Day,2000
3287	Animation,Children's	Tigger,Movie,The,2000
3288	Drama	Cotton,Mary,1999
3289	Drama	Not,One,Less,Yi,ge,dou,bu,neng,shao,1999
3290	Comedy	Soft,Toilet,Seats,1999
3291	Thriller	Trois,2000
3292	Film-Noir	Big,Combo,The,1955
3293	Drama,Sci-Fi	Conceiving,Ada,1997
3294	Horror	Eaten,Alive,1976
3295	Drama	Raining,Stones,1993
3296	Drama	To,Sir,with,Love,1967
3297	Documentary	With,Byrd,at,the,South,Pole,1930
3298	Drama	Boiler,Room,2000
3299	Comedy,Drama	Hanging,Up,2000
3300	Action,Sci-Fi	Pitch,Black,2000
3301	Comedy,Crime	Whole,Nine,Yards,The,2000
3302	Comedy	Beautiful,People,1999
3303	Documentary	Black,Tar,Heroin:,The,Dark,End,of,the,Street,1999
3304	Crime,Drama	Blue,Collar,1978
3305	Film-Noir,Horror	Bluebeard,1944
3306	Comedy	Circus,The,1928
3307	Comedy,Drama,Romance	City,Lights,1931
3308	Comedy,Drama	Flamingo,Kid,The,1984
3309	Comedy	Dog's,Life,A,1920
3310	Action	Kid,The,1921
3311	Western	Man,from,Laramie,The,1955
3312	Drama	McCullochs,The,1975
3313	Comedy	Class,Reunion,1982
3314	Action,Drama	Big,Trees,The,1952
3315	Musical	Happy,Go,Lovely,1951
3316	Action,Thriller	Reindeer,Games,2000
3317	Comedy,Drama	Wonder,Boys,2000
3318	Thriller	Deterrence,1998
3319	Drama	Judy,Berlin,1999
3320	Comedy,Romance	Mifune,Mifunes,sidste,sang,1999
3321	Comedy	Waiting,Game,The,2000
3322	Comedy	3,Strikes,2000
3323	Comedy,Crime	Chain,of,Fools,2000
3324	Comedy	Drowning,Mona,2000
3325	Comedy,Drama	Next,Best,Thing,The,2000
3326	Comedy,Sci-Fi	What,Planet,Are,You,From?,2000
3327	Documentary	Beyond,the,Mat,2000
3328	Crime,Drama	Ghost,Dog:,The,Way,of,the,Samurai,1999
3329	Drama	Year,My,Voice,Broke,The,1987
3330	Drama	Splendor,in,the,Grass,1961
3331	Drama	My,Tutor,1983
3332	Adventure,Children's	Legend,of,Lobo,The,1962
3333	Drama	Killing,of,Sister,George,The,1968
3334	Crime,Drama,Film-Noir,Thriller	Key,Largo,1948
3335	Crime,Drama	Jail,Bait,1954
3336	Drama	It,Happened,Here,1961
3337	Comedy,Drama	I'll,Never,Forget,What's,'is,Name,1967
3338	Documentary	For,All,Mankind,1989
3339	War	Cross,of,Iron,1977
3340	Horror,Sci-Fi	Bride,of,the,Monster,1956
3341	Comedy	Born,Yesterday,1950
3342	Drama,War	Birdy,1984
3343	Comedy,Drama,Romance	And,God,Created,Woman,1988
3344	Horror	Blood,Feast,1963
3345	Adventure,Children's	Charlie,the,Lonesome,Cougar,1967
3346	Horror	Color,Me,Blood,Red,1965
3347	Drama	Never,Cry,Wolf,1983
3348	Crime,Thriller	Night,Visitor,The,1970
3349	Comedy	Perils,of,Pauline,The,1947
3350	Drama	Raisin,in,the,Sun,A,1961
3351	Horror	Two,Thousand,Maniacs!,1964
3352	Drama	Brown's,Requiem,1998
3353	Comedy,Romance	Closer,You,Get,The,2000
3354	Sci-Fi	Mission,to,Mars,2000
3355	Thriller	Ninth,Gate,The,2000
3356	Documentary	Condo,Painting,2000
3357	Drama,Romance	East-West,Est-ouest,1999
3358	Comedy,Romance	Defending,Your,Life,1991
3359	Drama	Breaking,Away,1979
3360	Drama	Hoosiers,1986
3361	Comedy	Bull,Durham,1988
3362	Comedy,Crime,Drama	Dog,Day,Afternoon,1975
3363	Comedy,Drama	American,Graffiti,1973
3364	Crime,Film-Noir	Asphalt,Jungle,The,1950
3365	Western	Searchers,The,1956
3366	Action,Adventure,War	Where,Eagles,Dare,1969
3367	War	Devil's,Brigade,The,1968
3368	Romance,Western	Big,Country,The,1958
3369	Crime	Any,Number,Can,Win,Mélodie,en,sous-sol,,1963
3370	Drama,Thriller	Betrayed,1988
3371	Drama	Bound,for,Glory,1976
3372	Action,War	Bridge,at,Remagen,The,1969
3373	Western	Buck,and,the,Preacher,1972
3374	Drama	Daughters,of,the,Dust,1992
3375	Sci-Fi	Destination,Moon,1950
3376	Romance	Fantastic,Night,The,La,Nuit,Fantastique,1949
3377	Drama,War	Hangmen,Also,Die,1943
3378	Drama	Ogre,The,Der,Unhold,1996
3379	Drama	On,the,Beach,1959
3380	Film-Noir	Railroaded!,1947
3381	Comedy,Drama	Slaves,to,the,Underground,1997
3382	Drama	Song,of,Freedom,1936
3383	Drama,Musical	Big,Fella,1937
3384	Action	Taking,of,Pelham,One,Two,Three,The,1974
3385	Comedy	Volunteers,1985
3386	Drama,Mystery	JFK,1991
3387	Comedy	Who's,Harry,Crumb?,1989
3388	Comedy	Harry,and,the,Hendersons,1987
3389	Action,Adventure	Let's,Get,Harry,1986
3390	Adventure	Shanghai,Surprise,1986
3391	Comedy	Who's,That,Girl?,1987
3392	Comedy	She-Devil,1989
3393	Comedy,Fantasy	Date,with,an,Angel,1987
3394	Comedy,Romance	Blind,Date,1987
3395	Comedy	Nadine,1987
3396	Children's,Comedy	Muppet,Movie,The,1979
3397	Children's,Comedy	Great,Muppet,Caper,The,1981
3398	Children's,Comedy	Muppets,Take,Manhattan,The,1984
3399	Children's,Comedy	Sesame,Street,Presents,Follow,That,Bird,1985
3400	Animation,Children's	We're,Back!,A,Dinosaur's,Story,1993
3401	Adventure,Sci-Fi	Baby...,Secret,of,the,Lost,Legend,1985
3402	Drama	Turtle,Diary,1985
3403	Drama,Thriller	Raise,the,Titanic,1980
3404	Action,Drama	Titanic,1953
3405	Action,Drama	Night,to,Remember,A,1958
3406	Action,Adventure,War	Captain,Horatio,Hornblower,1951
3407	Comedy,Drama	Carriers,Are,Waiting,The,Les,Convoyeurs,Attendent,1999
3408	Drama	Erin,Brockovich,2000
3409	Drama,Thriller	Final,Destination,2000
3410	Comedy,Drama	Soft,Fruit,1999
3411	Drama	Babymother,1998
3412	Adventure	Bear,The,1988
3413	Crime,Drama	Impact,1949
3414	Romance	Love,Is,a,Many-Splendored,Thing,1955
3415	Drama	Mirror,The,Zerkalo,1975
3416	Drama	Trial,The,Le,Procès,1963
3417	Adventure,Comedy,Sci-Fi	Crimson,Pirate,The,1952
3418	Action,Drama	Thelma,&,Louise,1991
3419	Comedy,Crime	Something,for,Everyone,1970
3420	Drama,Thriller	...And,Justice,for,All,1979
3421	Comedy	Animal,House,1978
3422	Comedy,Romance	She's,Gotta,Have,It,1986
3423	Drama	School,Daze,1988
3424	Comedy,Drama	Do,the,Right,Thing,1989
3425	Drama	Mo',Better,Blues,1990
3426	Drama,Romance	Jungle,Fever,1991
3427	Crime	Coogan's,Bluff,1968
3428	Drama	Champ,The,1979
3429	Animation,Comedy	Creature,Comforts,1990
3430	Action,Drama	Death,Wish,1974
3431	Action,Drama	Death,Wish,II,1982
3432	Action,Drama	Death,Wish,3,1985
3433	Action,Drama	Death,Wish,4:,The,Crackdown,1987
3434	Action,Drama	Death,Wish,V:,The,Face,of,Death,1994
3435	Crime,Film-Noir	Double,Indemnity,1944
3436	Drama,Romance	Dying,Young,1991
3437	Drama	Cool,as,Ice,1991
3438	Action,Children's,Fantasy	Teenage,Mutant,Ninja,Turtles,1990
3439	Action,Children's,Fantasy	Teenage,Mutant,Ninja,Turtles,II:,The,Secret,of,the,Ooze,1991
3440	Action,Children's,Fantasy	Teenage,Mutant,Ninja,Turtles,III,1993
3441	Action,War	Red,Dawn,1984
3442	Action	Band,of,the,Hand,1986
3443	Action,Drama,Thriller	Born,American,1986
3444	Action	Bloodsport,1988
3445	Mystery,Thriller	Eyes,of,Laura,Mars,1978
3446	Comedy	Funny,Bones,1995
3447	Drama	Good,Earth,The,1937
3448	Comedy,Drama,War	Good,Morning,Vietnam,1987
3449	Drama	Good,Mother,The,1988
3450	Comedy	Grumpy,Old,Men,1993
3451	Comedy,Drama	Guess,Who's,Coming,to,Dinner,1967
3452	Action,Romance	Romeo,Must,Die,2000
3453	Drama,Romance	Here,on,Earth,2000
3454	Comedy,Romance	Whatever,It,Takes,2000
3455	Drama,Thriller	Buddy,Boy,1999
3456	Drama	Color,of,Paradise,The,Rang-e,Khoda,1999
3457	Drama	Waking,the,Dead,1999
3458	Drama,Romance	Blood,and,Sand,Sangre,y,Arena,1989
3459	Drama,Horror	Gothic,1986
3460	Comedy	Hillbillys,in,a,Haunted,House,1967
3461	Adventure,Drama,Thriller	Lord,of,the,Flies,1963
3462	Comedy	Modern,Times,1936
3463	Comedy	Last,Resort,1994
3464	Sci-Fi,Thriller	Solar,Crisis,1993
3465	Drama	That's,Life!,1986
3466	Comedy,Fantasy	Heart,and,Souls,1993
3467	Drama,Western	Hud,1963
3468	Drama	Hustler,The,1961
3469	Drama	Inherit,the,Wind,1960
3470	Adventure,Drama	Dersu,Uzala,1974
3471	Drama,Sci-Fi	Close,Encounters,of,the,Third,Kind,1977
3472	Horror	Horror,Hotel,a.k.a.,The,City,of,the,Dead,1960
3473	Comedy	Jonah,Who,Will,Be,25,in,the,Year,2000,1976
3474	Sci-Fi,Thriller	Retroactive,1997
3475	Drama,Romance	Place,in,the,Sun,A,1951
3476	Horror,Mystery,Thriller	Jacob's,Ladder,1990
3477	Comedy,Drama	Empire,Records,1995
3478	Drama	Bamba,La,1987
3479	Adventure,Fantasy,Romance	Ladyhawke,1985
3480	Drama	Lucas,1986
3481	Comedy	High,Fidelity,2000
3482	Drama	Price,of,Glory,2000
3483	Animation,Children's	Road,to,El,Dorado,The,2000
3484	Thriller	Skulls,The,2000
3485	Horror	Autopsy,Macchie,Solari,1975
3486	Sci-Fi	Devil,Girl,From,Mars,1954
3487	Western	Dorado,El,1967
3488	Horror,Sci-Fi	Hideous,Sun,Demon,The,1959
3489	Adventure,Fantasy	Hook,1991
3490	Horror	Horror,Express,1972
3491	Comedy	My,Chauffeur,1986
3492	Adventure	Son,of,the,Sheik,The,1926
3493	Horror	Torso,Corpi,Presentano,Tracce,di,Violenza,Carnale,1973
3494	Adventure,Western	True,Grit,1969
3495	Comedy,Drama	Roadside,Prophets,1992
3496	Drama	Madame,Sousatzka,1988
3497	Comedy	Max,Dugan,Returns,1983
3498	Drama	Midnight,Express,1978
3499	Horror	Misery,1990
3500	Comedy,Drama	Mr.,Saturday,Night,1992
3501	Comedy,Romance	Murphy's,Romance,1985
3502	Drama	My,Life,1993
3503	Drama,Sci-Fi	Solaris,Solyaris,1972
3504	Comedy,Drama	Network,1976
3505	Thriller	No,Way,Out,1987
3506	Comedy,Drama	North,Dallas,Forty,1979
3507	Comedy	Odd,Couple,The,1968
3508	Western	Outlaw,Josey,Wales,The,1976
3509	Drama	Black,and,White,1999
3510	Drama,Thriller	Frequency,2000
3511	Comedy	Ready,to,Rumble,2000
3512	Drama,Romance	Return,to,Me,2000
3513	Drama,Thriller	Rules,of,Engagement,2000
3514	Drama	Joe,Gould's,Secret,2000
3515	Comedy	Me,Myself,I,2000
3516	Comedy,Romance	Bell,Book,and,Candle,1958
3517	Crime,Drama	Bells,The,1926
3518	Drama,Thriller	End,of,Violence,The,1997
3519	Action,War	Force,10,from,Navarone,1978
3520	Comedy	How,to,Stuff,a,Wild,Bikini,1965
3521	Comedy,Crime,Drama	Mystery,Train,1989
3522	Drama	Sacco,and,Vanzetti,Sacco,e,Vanzetti,1971
3523	Action,Thriller	Taffin,1988
3524	Comedy,Romance	Arthur,1981
3525	Comedy	Bachelor,Party,1984
3526	Comedy,Drama	Parenthood,1989
3527	Action,Sci-Fi,Thriller	Predator,1987
3528	Drama,Romance	Prince,of,Tides,The,1991
3529	Crime,Thriller	Postman,Always,Rings,Twice,The,1981
3530	Comedy	Smoking/No,Smoking,1993
3531	Comedy,Drama,Romance	All,the,Vermeers,in,New,York,1990
3532	Comedy	Freedom,for,Us,À,nous,la,liberté,,1931
3533	Drama	Actor's,Revenge,An,Yukinojo,Henge,1963
3534	Comedy	28,Days,2000
3535	Comedy,Horror,Thriller	American,Psycho,2000
3536	Comedy,Romance	Keeping,the,Faith,2000
